date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:12:00	190914/190914	---M--	200	added ('OK')	image/jpeg	etag:%222e9c2-650c0f4a-23b556;;;%22	https://hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/expertise/hero.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/expertise/hero.jpg	(from https://hubhtml.liquid-themes.com/page-asymmetric-agency-expertise.html)
12:12:01	30830/30830	---M--	200	added ('OK')	image/jpeg	etag:%22786e-650c0f4a-23b552;;;%22	https://hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/expertise/carousel-image-1.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/expertise/carousel-image-1.jpg	(from https://hubhtml.liquid-themes.com/page-asymmetric-agency-expertise.html)
12:12:01	38502/38502	---M--	200	added ('OK')	image/jpeg	etag:%229666-650c0f4a-23b553;;;%22	https://hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/expertise/carousel-image-2.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/expertise/carousel-image-2.jpg	(from https://hubhtml.liquid-themes.com/page-asymmetric-agency-expertise.html)
12:12:02	31117/31117	---M--	200	added ('OK')	image/jpeg	etag:%22798d-650c0f4a-23b554;;;%22	https://hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/expertise/carousel-image-3.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/expertise/carousel-image-3.jpg	(from https://hubhtml.liquid-themes.com/page-asymmetric-agency-expertise.html)
12:12:03	21754/21754	---M--	200	added ('OK')	image/jpeg	etag:%2254fa-650c0f4a-23b555;;;%22	https://hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/expertise/carousel-image-4.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/expertise/carousel-image-4.jpg	(from https://hubhtml.liquid-themes.com/page-asymmetric-agency-expertise.html)
12:12:04	48643/48643	URF---	200	added ('OK%20(cached)')	image/png		https://hubhtml.liquid-themes.com/assets/images/demo/digital-hub/bg-min.png	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/digital-hub/bg-min.png	(from https://hubhtml.liquid-themes.com/index-digital-hub.html)
12:12:04	137818/137818	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/demo/digital-hub/banner.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/digital-hub/banner.jpg	(from https://hubhtml.liquid-themes.com/index-digital-hub.html)
12:12:04	68373/68373	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/demo/digital-hub/portfolio-1.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/digital-hub/portfolio-1.jpg	(from https://hubhtml.liquid-themes.com/index-digital-hub.html)
12:12:04	67521/67521	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/demo/digital-hub/case-study-1.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/digital-hub/case-study-1.jpg	(from https://hubhtml.liquid-themes.com/index-digital-hub.html)
12:12:05	118592/118592	URF---	200	added ('OK%20(cached)')	image/png		https://hubhtml.liquid-themes.com/assets/images/demo/digital-hub/avatar-testimonial.png	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/digital-hub/avatar-testimonial.png	(from https://hubhtml.liquid-themes.com/index-digital-hub.html)
12:12:05	43518/43518	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/demo/digital-hub/blog/blog-6.jpeg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/digital-hub/blog/blog-6.jpg	(from https://hubhtml.liquid-themes.com/page-digital-hub-blog.html)
12:12:05	397459/397459	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/demo/company/what-we-do/titlebar.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/company/what-we-do/titlebar.jpg	(from https://hubhtml.liquid-themes.com/page-company-what-we-do.html)
12:12:05	49549/49549	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/demo/company/what-we-do/company-1.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/company/what-we-do/company-1.jpg	(from https://hubhtml.liquid-themes.com/page-company-what-we-do.html)
12:12:06	39006/39006	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/demo/company/what-we-do/company-3.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/company/what-we-do/company-3.jpg	(from https://hubhtml.liquid-themes.com/page-company-what-we-do.html)
12:12:06	130078/130078	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/case-studies/banner.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/case-studies/banner.jpg	(from https://hubhtml.liquid-themes.com/page-asymmetric-agency-case-studies.html)
12:12:06	49845/49845	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/demo/company/what-we-do/company-2.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/company/what-we-do/company-2.jpg	(from https://hubhtml.liquid-themes.com/page-company-what-we-do.html)
12:12:06	6024/6024	---M--	200	added ('OK')	font/woff2	etag:%221788-650c0f4a-2767b6;;;%22	https://hubhtml.liquid-themes.com/assets/vendors/liquid-icon/lqd-essentials/fonts/lqd-essentials.woff2	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/vendors/liquid-icon/lqd-essentials/fonts/lqd-essentials.woff2	(from https://hubhtml.liquid-themes.com/assets/vendors/liquid-icon/lqd-essentials/lqd-essentials.min.css)
12:12:07	435911/435911	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/demo/company/banner.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/company/banner.jpg	(from https://hubhtml.liquid-themes.com/index-company.html)
12:12:07	362793/362793	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/demo/company/fixed-bg.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/company/fixed-bg.jpg	(from https://hubhtml.liquid-themes.com/index-company.html)
12:12:07	169578/169578	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/demo/company/testimonials.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/company/testimonials.jpg	(from https://hubhtml.liquid-themes.com/index-company.html)
12:12:07	285382/285382	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/demo/company/about/counters.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/company/about/counters.jpg	(from https://hubhtml.liquid-themes.com/page-company-about.html)
12:12:08	22269/22269	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/demo/company/about/partner-1.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/company/about/partner-1.jpg	(from https://hubhtml.liquid-themes.com/page-company-about.html)
12:12:08	145027/145027	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/demo/company/services-2/portfoliodetail.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/company/services-2/portfoliodetail.jpg	(from https://hubhtml.liquid-themes.com/page-company-services.html)
12:12:08	155865/155865	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/banner-slider-1.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/banner-slider-1.jpg	(from https://hubhtml.liquid-themes.com/index-asymmetric-agency.html)
12:12:08	249888/249888	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/banner-slider-2.jpeg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/banner-slider-2.jpg	(from https://hubhtml.liquid-themes.com/index-asymmetric-agency.html)
12:12:09	125172/125172	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/banner-slider-4.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/banner-slider-4.jpg	(from https://hubhtml.liquid-themes.com/index-asymmetric-agency.html)
12:12:09	249888/249888	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/scroll-banana.jpeg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/scroll-banana.jpg	(from https://hubhtml.liquid-themes.com/index-asymmetric-agency.html)
12:12:09	70399/70399	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/common/fullscreen-project/project-2.jpeg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/common/fullscreen-project/project-2.jpg	(from https://hubhtml.liquid-themes.com/page-asymmetric-agency-about-us.html)
12:12:09	65044/65044	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/common/fullscreen-project/project-7.jpeg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/common/fullscreen-project/project-7.jpg	(from https://hubhtml.liquid-themes.com/page-asymmetric-agency-about-us.html)
12:12:10	500138/500138	URF---	200	added ('OK%20(cached)')	image/png		https://hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/about-us/experience-1.png	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/about-us/experience-1.png	(from https://hubhtml.liquid-themes.com/page-asymmetric-agency-about-us.html)
12:12:10	516029/516029	URF---	200	added ('OK%20(cached)')	image/png		https://hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/about-us/banner.png	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/about-us/banner.png	(from https://hubhtml.liquid-themes.com/page-asymmetric-agency-about-us.html)
12:12:10	286988/286988	URF---	200	added ('OK%20(cached)')	image/png		https://hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/about-us/experience-2.png	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/about-us/experience-2.png	(from https://hubhtml.liquid-themes.com/page-asymmetric-agency-about-us.html)
12:12:10	137564/137564	URF---	200	added ('OK%20(cached)')	image/png		https://hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/about-us/team-1.png	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/about-us/team-1.png	(from https://hubhtml.liquid-themes.com/page-asymmetric-agency-about-us.html)
12:12:11	123895/123895	URF---	200	added ('OK%20(cached)')	image/png		https://hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/about-us/team-2.png	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/about-us/team-2.png	(from https://hubhtml.liquid-themes.com/page-asymmetric-agency-about-us.html)
12:12:11	711949/711949	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/our-approach/banner.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/our-approach/banner.jpg	(from https://hubhtml.liquid-themes.com/page-asymmetric-agency-our-approach.html)
12:12:11	15504/15504	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/our-approach/what-we-do-1.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/our-approach/what-we-do-1.jpg	(from https://hubhtml.liquid-themes.com/page-asymmetric-agency-our-approach.html)
12:12:11	163522/163522	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/our-approach/our-vision.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/our-approach/our-vision.jpg	(from https://hubhtml.liquid-themes.com/page-asymmetric-agency-our-approach.html)
12:12:12	190914/190914	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/expertise/hero.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/expertise/hero.jpg	(from https://hubhtml.liquid-themes.com/page-asymmetric-agency-expertise.html)
12:12:12	91321/91321	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/our-approach/lets-talk.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/our-approach/lets-talk.jpg	(from https://hubhtml.liquid-themes.com/page-asymmetric-agency-our-approach.html)
12:12:12	30830/30830	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/expertise/carousel-image-1.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/expertise/carousel-image-1.jpg	(from https://hubhtml.liquid-themes.com/page-asymmetric-agency-expertise.html)
12:12:12	31117/31117	URF---	200	added ('OK%20(cached)')	image/jpeg		https://hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/expertise/carousel-image-3.jpg	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/images/demo/asymmetric-agency/expertise/carousel-image-3.jpg	(from https://hubhtml.liquid-themes.com/page-asymmetric-agency-expertise.html)
12:12:13	5/5	---M--	200	added ('OK')	text/css	etag:%2264b1430a-5%22	https://p.typekit.net/p.css?s=1&k=gvb1ffq&ht=tk&f=24547&a=1088800&app=typekit&e=css	/Users/macbook/websites/Acadec%20website/p.typekit.net/pe034.css	(from https://use.typekit.net/gvb1ffq.css)
12:12:14	47152/47152	---M--	200	added ('OK')	application/font-woff2	etag:%226c7f6faf833b2ec0ec96352fe0a408d237d7154e%22	https://use.typekit.net/af/5e6988/00000000000000007735a163/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	/Users/macbook/websites/Acadec%20website/use.typekit.net/af/5e6988/00000000000000007735a163/30/le196	(from https://use.typekit.net/gvb1ffq.css)
12:12:15	49832/49832	---M--	200	added ('OK')	application/font-woff	etag:%226c7f6faf833b2ec0ec96352fe0a408d237d7154e%22	https://use.typekit.net/af/5e6988/00000000000000007735a163/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	/Users/macbook/websites/Acadec%20website/use.typekit.net/af/5e6988/00000000000000007735a163/30/de196	(from https://use.typekit.net/gvb1ffq.css)
12:12:16	87240/87240	---M-Z	200	added ('OK')	font/opentype	etag:W/%226c7f6faf833b2ec0ec96352fe0a408d237d7154e%22	https://use.typekit.net/af/5e6988/00000000000000007735a163/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	/Users/macbook/websites/Acadec%20website/use.typekit.net/af/5e6988/00000000000000007735a163/30/ae196	(from https://use.typekit.net/gvb1ffq.css)
12:12:18	1222/1222	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Feb%202024%2012:12:17%20GMT	https://hubhtml.liquid-themes.com/Chrome/	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/Chrome/index.html	(from https://hubhtml.liquid-themes.com/assets/vendors/fresco/js/fresco.js)
12:12:19	1222/1222	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Feb%202024%2012:12:17%20GMT	https://hubhtml.liquid-themes.com/CrMo/	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/CrMo/index.html	(from https://hubhtml.liquid-themes.com/assets/vendors/fresco/js/fresco.js)
12:12:19	1222/1222	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Feb%202024%2012:12:17%20GMT	https://hubhtml.liquid-themes.com/AppleWebKit/	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/AppleWebKit/index.html	(from https://hubhtml.liquid-themes.com/assets/vendors/fresco/js/fresco.js)
12:12:19	1222/1222	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Feb%202024%2012:12:17%20GMT	https://hubhtml.liquid-themes.com/IEMobile/	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/IEMobile/index.html	(from https://hubhtml.liquid-themes.com/assets/vendors/fresco/js/fresco.js)
12:12:19	1222/1222	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Feb%202024%2012:12:19%20GMT	https://hubhtml.liquid-themes.com/${window.location.href}	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/${window.location.href}	(from https://hubhtml.liquid-themes.com/assets/vendors/animated-blob/liquidAnimatedBlob.min.js)
12:12:20	1222/1222	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Feb%202024%2012:12:20%20GMT	https://hubhtml.liquid-themes.com/GET	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/GET	(from https://hubhtml.liquid-themes.com/assets/vendors/particles.min.js)
12:12:21	1222/1222	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Feb%202024%2012:12:21%20GMT	https://hubhtml.liquid-themes.com/Error%20pJS%20-%20No%20image.src	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/Error%20pJS%20-%20No%20image.src	(from https://hubhtml.liquid-themes.com/assets/vendors/particles.min.js)
12:12:22	1222/1222	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Feb%202024%2012:12:22%20GMT	https://hubhtml.liquid-themes.com/${this.getCurrentSrc(	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/${this.getCurrentSrc(	(from https://hubhtml.liquid-themes.com/assets/js/theme.min.js)
12:12:23	1222/1222	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Feb%202024%2012:12:23%20GMT	https://hubhtml.liquid-themes.com/${this.bgUrl}	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/${this.bgUrl}	(from https://hubhtml.liquid-themes.com/assets/js/theme.min.js)
12:12:24	1222/1222	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Feb%202024%2012:12:24%20GMT	https://hubhtml.liquid-themes.com/	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/index.html	(from https://hubhtml.liquid-themes.com/assets/js/theme.min.js)
12:12:24	1222/1222	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Feb%202024%2012:12:24%20GMT	https://hubhtml.liquid-themes.com/${this.isRowBg}	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/${this.isRowBg}	(from https://hubhtml.liquid-themes.com/assets/js/theme.min.js)
12:12:28	78672/78672	---M--	200	added ('OK')	font/woff2	etag:%2213350-650c0f4a-1fdf9a;;;%22	https://hubhtml.liquid-themes.com/assets/fonts/source-sans-pro/SourceSansPro-Regular.woff2	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/fonts/source-sans-pro/SourceSansPro-Regular.woff2	(from https://hubhtml.liquid-themes.com/assets/css/demo/company/base.css)
12:12:28	78284/78284	---M--	200	added ('OK')	font/woff2	etag:%22131cc-650c0f4a-1fdf99;;;%22	https://hubhtml.liquid-themes.com/assets/fonts/source-sans-pro/SourceSansPro-Bold.woff2	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/assets/fonts/source-sans-pro/SourceSansPro-Bold.woff2	(from https://hubhtml.liquid-themes.com/assets/css/demo/company/base.css)
12:12:28	94316/-1	---M--	200	added ('OK')	text/html	date:Thu,%2021%20Sep%202023%2009:39:22%20GMT	https://hubhtml.liquid-themes.com/index-company.html	/Users/macbook/websites/Acadec%20website/hubhtml.liquid-themes.com/index-company.html	(from https://hubhtml.liquid-themes.com/page-company-what-we-do.html)
12:12:29	1/1	---M--	200	added ('OK')	text/plain	etag:%22656f8c6e-1%22	https://use.typekit.net/robots.txt		(from https://use.typekit.net/gvb1ffq.css)
